primary_22_00_fee_0bps,primary_22_00_fee_1bps,primary_22_00_fee_5bps,primary_22_00_fee_10bps,primary_22_00_fee_20bps,buyhold_fee_0bps,buyhold_fee_1bps,buyhold_fee_5bps,buyhold_fee_10bps,buyhold_fee_20bps
1.0042129774949875,0.9920353843557392,0.9447608594573023,0.8887741447445684,0.7864128610838423,1.2302187849737034,1.2155900824653763,1.1587665643660692,1.0913991319954908,0.9680122123131808
1.0038505264431428,0.9914789214913161,0.943475105626308,0.8866758107942341,0.7829833692838535,1.2235400426546204,1.208747639982713,1.151316962882014,1.0832912302792512,0.9588849160179193
1.001744692409501,0.9892007442889021,0.9405524494225144,0.8830424291681854,0.7782089273023338,1.1877117748711474,1.1731107806763876,1.1164522479004653,1.0494032108956113,0.9269708629035766
1.0055542077752635,0.9927647163699931,0.9431887055506968,0.8846344491523565,0.7780555271546956,1.1753490977553016,1.1606654605129911,1.1037148460686044,1.0363813561929847,0.9136143073445252
1.0042134659655215,0.991242474308637,0.9409879292161251,0.8816856651337872,0.7739058954589149,1.1718730859238582,1.1570007414081065,1.0993469726242084,1.0312435689164974,0.9072579004154615
0.9982371494006541,0.9851451027490241,0.9344468951420312,0.874675169736647,0.7662045712173766,1.1628438333232254,1.1478546796989637,1.0897771849265638,1.0212353760632844,0.8966384695502883
1.0084690978198945,0.9950458284382117,0.9430905454328666,0.8818912553416375,0.7709933633255779,1.1464899006817908,1.1314819796720736,1.0733610654025043,1.0048305171102765,0.8804418258951664
1.0115895843123537,0.9979257704012515,0.9450656417853279,0.8828562919450555,0.7702950597765237,1.173280061971964,1.1576951527510237,1.0973690557276592,1.026300846267565,0.897493443937867
1.0072649467980728,0.9934599617805875,0.9400803345363683,0.8773162883847909,0.763920798070155,1.2793937012878993,1.2621677247494771,1.195519792857457,1.1170688092127998,0.9750744528500622
1.0066105341749463,0.9926158261622751,0.9385294909268572,0.8749916698719292,0.7603688011573233,1.2838888358095835,1.2663499024629425,1.1985247176086213,1.1187594795423377,0.9746000675078311
1.0072586848167644,0.9930564425281357,0.9381952750917657,0.8738050885562642,0.7578169229812932,1.294940211777185,1.2769970379446012,1.207642777077528,1.1261519466699725,0.9790907671845155
1.0106288544751785,0.9961804818577379,0.9403961713901131,0.8749811279254008,0.757321222010174,1.2987068162948112,1.2804560515796932,1.2099478159659431,1.1271752913133624,0.978022294445619
1.017192644488432,1.0024511970884649,0.9455634209394438,0.8789139565020407,0.7592105553189558,1.3611509426158088,1.341766557564458,1.2669143043663875,1.1791175272070333,1.0211352512080363
1.0254871293043102,1.0104249856132146,0.952328256802188,0.8843230487453811,0.7623645368883046,1.5004456679555045,1.4788092094135856,1.3952983160030525,1.2974254482365912,1.1215495941244504
1.0218690048389654,1.0066579184175117,0.9480159232693443,0.8794343333983576,0.7566253036050088,1.4873265776810827,1.4655835348589166,1.3817032793304216,1.2834866067223565,1.1072571690469162
1.0434383373366636,1.027704847864321,0.9670783691227597,0.8962383249975402,0.7695694431208068,1.5320650330309682,1.5093748475702917,1.421882905887267,1.3195266274998017,1.1361341917528534
1.0325755599305197,1.0168003239245995,0.956043463377377,0.8851155055003066,0.7584795164946604,1.4771594016512926,1.4549805044563309,1.3695040616171095,1.2695988227602517,1.0908732599338526
1.0247738578331604,1.0089144527414107,0.9478639618128802,0.8766577178942887,0.7497148495476617,1.5402892421371839,1.5168714821178713,1.4266634968548122,1.32131888181535,1.133130771244063
1.0192262731091626,1.0032509395744056,0.9417848627060766,0.8701586403307966,0.7426574297022918,1.5317872586670052,1.5081953841053113,1.4173620335242993,1.31138291823686,1.1223436702375396
1.027319400116253,1.011016564872296,0.9483212843106983,0.8753277842544969,0.7455838427304332,1.5195498575250115,1.495844818644378,1.4046214099415424,1.2982835547329086,1.1088879266080538
1.0174237143818898,1.0010757133871178,0.938238229073457,0.8651455068685097,0.7354196480512533,1.5314210775240256,1.50723167817032,1.4141901499452898,1.3058296029664096,1.1131153697127663
1.0180790856125739,1.001520338946516,0.9379043549202063,0.8639724974155839,0.7329516883954162,1.561953792459208,1.5369806705064948,1.4409713825606059,1.3292529276107432,1.1308556511523806
1.0170129686966392,1.000271258030157,0.9359842914064939,0.8613398135773624,0.7292523457945669,1.5956609582845567,1.5698415169806146,1.470626760875484,1.3552798726767439,1.1507362404602564
1.0209961427648833,1.0039888082328006,0.9387141289605965,0.862990607558695,0.7291914838966047,1.6661982032412408,1.638923428203831,1.5341661599181164,1.412480353473886,1.1970023498877274
1.017283721714989,1.000137429406814,0.9343621775565671,0.8581267256570129,0.7236233212506541,1.6746890863086732,1.6469475353629202,1.5404500465231916,1.416853339261576,1.1983142192208311
1.0141620138578222,0.9968683103735299,0.9305605663619906,0.8537771646192841,0.7185082669172853,1.6538577269308878,1.626131862004124,1.51974802864596,1.3963954769489886,1.1786152020137592
1.0235678541218134,1.0059143866134297,0.9382604848744841,0.8599879621132465,0.7222980349924665,1.6566363956040846,1.6285387217053078,1.5207816297776362,1.3959487888696058,1.175880948503019
1.0160715118179313,0.9983461507946844,0.9304506508671488,0.851969660078779,0.7141189216284949,1.5748877438735382,1.5478508746625297,1.444216108010074,1.3242721730291322,1.1131522102498586
1.0191743886188638,1.0011952286995165,0.9323616082327534,0.8528674637093975,0.7134432206308249,1.555800997794062,1.5287822299259302,1.4252688119240082,1.3055742011571758,1.0952088280712051
1.014694640107207,0.9965942679659775,0.9273310809195654,0.847412977053268,0.7074535308321558,1.6230682491083697,1.5945755302430438,1.4854670511944639,1.359411395456298,1.1381808917376277
